test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testMonitoringOperationsWithAutoHaEnabled,68,68,2744,2744,0,1740,2059,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testDoPreUpgradeIOError,47,47,2609,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testReadFromMiddleOfEditLog,47,47,2364,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testInprogressRecovery,47,47,2746,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testManyLogsWithGaps,47,47,2343,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testInprogressRecoveryAll,47,47,2640,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testReadFromStream,47,47,2504,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.common.TestJspHelper#testGetProxyUgi,21,21,2216,2216,0,1834,1834,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestGenericJournalConf#testNotConfigured,222,222,2402,0,4,0,0,14m 53s
org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts#testTwoStepWriteConnectTimeout,50,55,2053,0,3,0,0,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeHttpServerXFrame#testNameNodeXFrameOptionsDisabled,52,64,7,0,3,0,0,8s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeHttpServerXFrame#testNameNodeXFrameOptionsEnabled,52,64,5,0,2,0,0,8s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListLocatedStatusFile,522,527,1676,30,0,3947,7993,14m 34s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,531,532,1497,1497,0,12231,14531,14m 29s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testOpenFileUnknownOption,529,530,1603,1603,0,7188,10223,14m 28s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testGetFileBlockLocations,525,532,1573,1573,0,8981,9239,14m 29s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameDirToSymlinkToDir,531,531,1401,1401,0,6015,8284,14m 35s
org.apache.hadoop.hdfs.TestSnapshotCommands#testRenameSnapshot,525,526,1407,1407,0,7594,9677,14m 35s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForXAttr#testWebImageViewerForListXAttrs,525,525,1671,1671,0,4739,5166,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testCreateOnRoot,522,536,1589,1589,0,4170,7440,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclNewDirWithMode,522,529,1543,1543,0,12379,14852,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetPermissionOnlyAccess,522,529,1333,1333,0,16121,17796,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testOnlyAccessAclNewFile,522,529,1363,1363,0,16117,17855,14m 30s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntries,522,529,1432,1432,0,12339,14728,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToSlash,531,532,1081,1081,0,13236,15074,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testQuota,531,531,995,995,0,12032,14550,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testLinkOwner,531,531,1167,1167,0,12164,14041,14m 34s
org.apache.hadoop.security.TestPermissionSymlinks#testAclReadTargetNotReadable,525,526,1352,1352,0,13380,15382,14m 30s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocations,61,63,860,820,5,2559,2767,14m 48s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileToSymlinkToDir,532,532,1207,1207,0,12348,14889,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateFileDirExistingLink,532,532,1205,1205,0,11940,13914,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testQuota,532,532,1065,1065,0,12022,13892,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testStatLinkToFile,532,532,1066,1066,0,12246,14150,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameFileToNonExistentDirectory,523,524,1301,1301,0,12248,14182,14m 29s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testBuilderCreateAppendExistingFile,523,524,1032,1032,0,13035,14975,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListCorruptFileBlocks,523,524,1346,1346,0,11920,14110,14m 33s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithInvalidFenceArg,10,10,2683,2683,0,1670,1674,14m 54s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithFenceButNoFencer,97,98,2661,2661,0,1967,1978,14m 54s
org.apache.hadoop.hdfs.server.common.TestJspHelper#testGetUgiFromToken,17,17,2631,2631,0,1998,2001,14m 54s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedStripedBlock#testWithMultipleDecommnDatanodes,61,61,2684,2684,0,1509,1512,14m 49s
org.apache.hadoop.hdfs.TestDFSUtil#testConfModificationFederationOnly,72,72,2662,2662,0,1161,1164,14m 54s
org.apache.hadoop.hdfs.TestDFSUtil#testEmptyConf,24,24,2725,2725,0,1174,1174,14m 55s
org.apache.hadoop.hdfs.TestDFSUtil#testGetNamenodeWebAddr,19,19,2835,2835,0,1194,1197,14m 55s
org.apache.hadoop.hdfs.server.blockmanagement.TestProvidedStorageMap#testProvidedStorageMap,4,4,2728,2728,0,1802,1805,14m 53s
org.apache.hadoop.hdfs.tools.TestGetConf#testTool,21,21,2407,2407,0,1257,1257,14m 55s
org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker#testInvalidConfigurationValues,31,31,2721,2695,1,2138,2219,14m 54s
org.apache.hadoop.tools.TestTools#testDelegationTokenFetcherErrorOption,1,1,2696,2696,0,1368,1371,14m 56s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeHttpServerXFrame#testNameNodeXFrameOptionsIllegalOption,24,36,2653,2653,0,1434,1453,14m 55s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetAclCustomMask,522,526,1541,1541,0,7551,9625,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultAclRenamedFile,522,526,1616,1616,0,8183,10212,14m 34s
org.apache.hadoop.hdfs.TestExtendedAcls#testAccessAclNotInherited,525,525,1479,1479,0,7460,10443,14m 30s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractOpen#testOpenFileExceptionallyTranslating,522,526,1601,1601,0,4171,6774,14m 34s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusSomeMatchesInDirectories,529,529,1377,1377,0,8416,11218,14m 29s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeWithMountTableConfigInHDFS#testViewFsOverloadSchemeWithNoInnerCacheAndLocalSchemeTargets,522,536,1096,1096,0,13913,15994,14m 30s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testBuilderCreateNonExistingFile,523,524,1200,1200,0,11911,13932,14m 29s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testSetAclCustomMask,522,525,1304,1304,0,7487,9651,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testXAttrAcl,522,532,1526,1526,0,13834,15619,14m 31s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testSetXAttr,522,529,1368,1368,0,11811,14307,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclNewFileWithMode,522,529,1465,1465,0,16269,18058,14m 30s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesStickyBit,522,529,1576,1576,0,12262,14708,14m 30s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testLSRootDir,525,532,1381,1381,0,8994,12168,14m 29s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameChildDirForbidden,525,532,1125,1125,0,8982,12233,14m 29s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileToSelf,525,532,978,978,0,8982,11992,14m 27s
org.apache.hadoop.hdfs.server.namenode.TestFileContextXAttr#testRawXAttrs,522,526,1051,1051,0,13296,15199,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameFileToSymlinkToDir,531,531,983,983,0,12407,14205,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDirectory,531,531,1101,1101,0,12232,14095,14m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToLink,531,532,897,897,0,13308,15137,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testWebHDFS,531,532,1249,1249,0,17750,19430,14m 31s
org.apache.hadoop.security.TestPermissionSymlinks#testAclRenameTargetNotWritableFS,525,525,1154,1154,0,13519,15511,14m 29s
org.apache.hadoop.security.TestPermissionSymlinks#testAccess,525,526,1040,1040,0,13702,15521,14m 29s
org.apache.hadoop.hdfs.TestDFSOutputStream#testStreamFlush,522,525,1242,1242,0,11598,13994,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testSetPermissionAffectsTarget,532,532,949,949,0,12389,14341,14m 34s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommissionWithMissingBlock,533,533,1723,0,5,0,0,14m 26s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testDeleteOnExit,589,607,1200,0,2,0,0,14m 22s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testCheckOwnerWithFileStatus,589,605,1345,0,2,0,0,14m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testTargetFileSystemLazyInitializationForChecksumMethods,589,610,1285,0,2,0,0,14m 19s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testListOnMountTargetDirsInternal,589,605,1295,0,2,0,0,14m 23s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalRenameToSlash,589,605,1359,0,2,0,0,14m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testRenameAcrossMounts2,589,605,1399,0,2,0,0,14m 25s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagAppendOverwrite,529,529,1523,0,2,0,0,14m 29s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagOverwriteNonExistingFile,548,548,1477,0,2,0,0,14m 27s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagAppendCreateOverwrite,548,548,1330,0,2,0,0,14m 25s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGetFileContext1,548,548,1452,0,2,0,0,14m 24s
org.apache.hadoop.hdfs.TestByteBufferPread#testPreadWithPositionedByteBuffer,525,525,1855,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testWrite,529,529,700,700,0,12625,13685,14m 34s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testWriteReadAndDeleteOneAndAHalfBlocks,531,533,840,840,0,20800,22278,14m 25s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameDirectoryAsFile,531,532,765,765,0,19765,21583,14m 30s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testWorkingDirectory,531,532,817,817,0,19830,21332,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testSetVerifyChecksum,529,530,816,816,0,18424,20089,14m 27s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testDeleteRecursively,529,529,729,729,0,17292,18962,14m 26s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagCreateAppendNonExistingFile,529,529,764,764,0,17103,19583,14m 26s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testFileContextStatistics,548,549,605,605,0,20012,21059,14m 22s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testWriteReadAndDeleteEmptyFile,548,548,617,617,0,15355,16075,14m 21s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteReadAndDeleteTwoBlocks,525,533,750,750,0,9824,12935,14m 24s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameDirectoryMoveToExistingDirectory,525,532,806,806,0,9066,12273,14m 26s
org.apache.hadoop.hdfs.TestStateAlignmentContextWithHA#testStateTransferOnRead,695,724,505,505,0,14523,16862,14m 21s
org.apache.hadoop.hdfs.TestMiniDFSCluster#testClusterSetDatanodeDifferentStorageType,523,523,1858,0,4,0,0,14m 42s
org.apache.hadoop.fs.shell.TestHdfsTextCommand#testDisplayForAvroFiles,528,528,1855,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.TestDecommission#testUsedCapacity,551,551,1916,0,6,0,0,14m 41s
org.apache.hadoop.hdfs.tools.TestDebugAdmin#testComputeMetaCommand,526,526,1662,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.TestDataTransferProtocol#testDataTransferProtocol,526,526,1941,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.TestViewDistributedFileSystem#testStatistics2,542,542,1643,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.TestAddBlockRetry#testRetryAddBlockWhileInChooseTarget,522,522,1758,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyInProgressTail#testUndertailingWhileFailover,564,575,2,0,1,0,0,3s
org.apache.hadoop.hdfs.web.TestWebHDFS#testGetHomeDirectory,532,532,1829,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.web.TestWebHDFS#testContentSummary,428,428,1796,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.TestFileCreation#testServerDefaultsWithMinimalCaching,416,416,1876,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.TestDistributedFileSystem#testStatistics2,537,537,1765,0,4,0,0,14m 39s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testSeekAndReadPastEndOfFile,522,528,1563,1545,0,1504,13631,14m 32s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testBlockReadZeroByteFile,522,527,1315,1304,0,11228,13210,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclOnlyDefault,522,527,199,127,2,20129,20662,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclStickyBit,522,527,181,128,2,20364,20726,14m 30s
org.apache.hadoop.hdfs.TestAppendDifferentChecksum#testAlgoSwitchRandomized,525,526,133,133,0,14433,15551,14m 24s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testQuotaIssuesWhileCommitting,522,525,178,177,1,21681,24626,14m 25s
org.apache.hadoop.hdfs.TestSnapshotCommands#testSnapshotDiff,525,529,1234,1234,0,6047,15758,14m 19s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithAcl#testRootACLAfterLoadingFsImage,522,537,70,70,0,16956,17522,14m 25s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveDefaultAclOnlyDefault,522,525,170,128,2,20292,20677,14m 31s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveDefaultAclOnlyAccess,522,525,157,128,2,20844,21395,14m 33s
org.apache.hadoop.hdfs.server.datanode.TestDataNodePeerMetrics#testRemoveStaleRecord,2,2,104,104,0,1122,1122,14m 41s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveDefaultAclOnlyDefault,522,530,146,127,2,24270,24589,14m 29s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractGetFileStatus#testListFilesFileRecursive,522,527,1668,65,0,3949,8049,14m 34s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testWDAbsolute,531,532,1583,1583,0,11072,13543,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,529,529,1378,1378,0,8385,11179,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusWithMultipleMatchesOfSingleChar,529,529,1419,1419,0,8387,12018,14m 30s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testRenameDirectoryToItself,529,529,1345,1345,0,7710,10641,14m 27s
org.apache.hadoop.hdfs.TestSnapshotCommands#testMkdirUsingReservedName,525,526,1413,1413,0,6832,9013,14m 32s
org.apache.hadoop.hdfs.TestViewDistributedFileSystemWithMountLinks#testViewFsOverloadSchemeWhenInnerCacheDisabled,522,539,1366,1366,0,7467,9530,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter,523,524,1495,1495,0,6091,8306,14m 30s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListStatus,523,524,1383,1383,0,5732,8860,14m 30s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testAccess,522,525,1265,1265,0,6521,8684,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testRenameFileWithXAttr,522,529,1427,1427,0,11918,14332,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testModifyAclEntriesMustBeOwnerOrSuper,522,529,1221,1221,0,16061,17830,14m 30s
org.apache.hadoop.fs.permission.TestStickyBit#testMovingFiles,525,525,1536,1536,0,12281,15233,14m 30s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testListStatus,548,548,1101,1101,0,8966,12498,14m 24s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testDeleteRecursively,525,532,780,780,0,9027,12199,14m 28s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteReadAndDeleteOneBlock,525,533,879,879,0,9371,12850,14m 25s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameLinkTarget,531,532,1009,1009,0,13505,15225,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkNonExistantDest,531,532,1013,1013,0,13559,15951,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetTimesSymlinkToFile,531,531,1030,1030,0,12304,14185,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetPermissionAffectsTarget,531,531,1029,1029,0,12645,14358,14m 34s
org.apache.hadoop.hdfs.TestDFSShell#testCopyToLocal,525,527,824,824,0,11812,13841,14m 31s
org.apache.hadoop.hdfs.TestFileStatus#testGetFileStatusOnDir,526,526,959,959,0,12680,14485,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameSymlinkToFileItLinksTo,532,532,1005,1005,0,12399,14228,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testNflyWriteRead,522,537,1063,1063,0,13696,15561,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testViewFileSystemInnerCache,525,540,1173,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testGetContentSummaryWithFileInLocalFS,525,541,1316,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalDeleteExisting2,525,540,1206,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testRenameAcrossMounts4,525,540,1203,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalCreate2,525,540,1366,0,2,0,0,14m 35s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testInternalRenameToSlash,525,540,1149,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testViewFileSystemUtil,525,540,1375,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testUsed,525,540,1205,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalMkdirNew2,523,536,1368,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testResolvePathDanglingLink,523,539,1269,0,3,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalCreateMissingDir,523,536,1376,0,2,0,0,14m 34s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalMkdirSlash,523,536,1292,0,2,0,0,14m 31s
org.apache.hadoop.hdfs.TestDisableConnCache#testDisableCache,526,526,1847,0,4,0,0,14m 40s
org.apache.hadoop.tools.TestJMXGet#testDataNode,525,525,1710,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.TestRollingUpgrade#testDFSAdminDatanodeUpgradeControlCommands,524,524,1825,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.TestRollingUpgrade#testDFSAdminRollingUpgradeCommands,427,427,2368,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.TestDecommissioningStatus#testDecommissionStatus,526,526,1816,0,6,0,0,14m 37s
org.apache.hadoop.hdfs.TestEncryptionZones#testListEncryptionZonesWithSnapshots,540,540,2091,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.TestConnCache#testReadFromOneDN,526,526,1845,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testChangeWritersLogsOutOfSync3,136,148,151,0,4,0,0,6m 18s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testPendingNodeButDecommissioned,553,553,1934,0,7,0,0,14m 42s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testDownloadingLaterCheckpoint,562,562,2195,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testSuccessfulBaseCase,559,559,2308,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.server.datanode.TestBlockScanner#testDisableVolumeScanner,529,529,1718,0,2,0,0,14m 43s
org.apache.hadoop.hdfs.TestDFSRename#testRename2Options,525,525,1674,0,4,0,0,14m 43s
org.apache.hadoop.hdfs.server.namenode.ha.TestHAStateTransitions#testTransitionToCurrentStateIsANop,609,609,2017,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testNameDirLocking,416,416,2092,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testStorageAlreadyLockedErrorMessage,416,416,2074,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyInProgressTail#testEdits,562,573,109,0,3,0,0,1m 47s
org.apache.hadoop.hdfs.TestDistributedFileSystem#testFileSystemCloseAll,421,421,2179,0,4,0,0,14m 45s
org.apache.hadoop.hdfs.TestDFSClientRetries#testDFSClientConfigurationLocateFollowingBlock,522,522,1674,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testInProgressRecovery,135,146,56,0,3,0,0,56s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testMissFinalizeAndNextStart,135,146,3,0,3,0,0,5s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testChangeWritersLogsOutOfSync2,136,147,17,0,3,0,0,21s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testOutOfSyncAtBeginningOfSegment0,142,153,14,0,3,0,0,20s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testOtherNodeNotActive,547,547,2190,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.TestParallelShortCircuitLegacyRead#testParallelReadCopying,522,525,0,0,0,0,0,6m 10s
org.apache.hadoop.hdfs.TestParallelShortCircuitLegacyRead#testParallelReadMixed,522,525,0,0,0,0,0,6m 22s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testEffectiveAccess,522,526,1487,1487,0,7364,9451,14m 34s
org.apache.hadoop.hdfs.TestDFSShell#testErrOutPut,525,529,1135,1135,0,11274,13337,14m 31s
org.apache.hadoop.hdfs.TestDFSShell#testSetXAttrPermissionAsDifferentOwner,525,526,1661,1661,0,5430,7913,14m 33s
org.apache.hadoop.hdfs.TestDFSShell#testDu,525,526,1142,1,2,11947,11947,14m 33s
org.apache.hadoop.hdfs.TestDFSShell#testDuSnapshots,525,526,1219,1,2,11830,11830,14m 31s
